Station,Drainage,State,County,Quad,Reach,RM_Start,Locality,UTM_Zone,UTM_Easting,UTM_Northing,Date Collected,Sampling_Period,Secchi_Depth,Salinity_Min,Temp_Max,Air_Temp_Max,DO_Min,Conductivity_True,Conductivity_Specific,pH_Min,Station+Haul,Haul,Depletion #,Habitat,Debris?,Gear,Electrofishing?,Closed?,Effort_m^2,AFSorder,Family,Genus,Species,Species_Codes,"Length (SL,mm)",SumOfSPEC,SumOfREL,Stage,AgeClass,VIE Colors,VIE Locations,Projects
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-12,12,,MCSHRU,,regular,,,31,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,16,16,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-12,12,,MCSHRU,,regular,,,31,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,4,4,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-13,13,,MCSHRU,,regular,,,34,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,7,7,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-13,13,,MCSHRU,,regular,,,34,9,Poeciliidae,Gambusia,affinis,GAMAFF,,2,2,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-14,14,,MCSHRU,,regular,,,30,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,14,14,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-14,14,,MCSHRU,,regular,,,30,9,Poeciliidae,Gambusia,affinis,GAMAFF,,3,3,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-15,15,,MCSHRU,,regular,,,31,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,14,14,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-16,16,,MCSHRU,,regular,,,30.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,4,4,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-16,16,,MCSHRU,,regular,,,30.25,9,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-17,17,,MCSHRU,,regular,,,32.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,6,6,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-17,17,,MCSHRU,,regular,,,32.5,9,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-18,18,,MCSHRU,,regular,,,33.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,40,40,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-18,18,,MCSHRU,,regular,,,33.75,4,Leuciscidae,Platygobio,gracilis,PLAGRA,,1,1,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-18,18,,MCSHRU,,regular,,,33.75,9,Poeciliidae,Gambusia,affinis,GAMAFF,,11,11,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-19,19,,MCSHPO,,larval,,,5.6,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,5,5,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-19,19,,MCSHPO,,larval,,,5.6,9,Poeciliidae,Gambusia,affinis,GAMAFF,,48,48,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-20,20,,MCSHPO,,larval,,,7,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,4,4,,,,,1
RKD22-141,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,126.8,"Rio Grande, ca. 3.7 mi downstream of US HWY 60 bridge crossing, Bernardo.",13,330946,3805307,10/4/22,202210,5,0.23,20.2,21.0,7.99,425.,468.,8.35,RKD22-141-20,20,,MCSHPO,,larval,,,7,9,Poeciliidae,Gambusia,affinis,GAMAFF,,10,10,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-1,1,,MCRU,,regular,,,30.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-2,2,,MCRU,,regular,,,32.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-3,3,,MCRU,,regular,,,34.75,,,,,No Fish Collected,,,,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-4,4,,MCRU,,regular,,,32.75,,,,,No Fish Collected,,,,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-5,5,,MCSHRU,,regular,,,32,,,,,No Fish Collected,,,,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-6,6,,MCPLPO,,regular,,,17.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-7,7,,MCPLPO,,regular,,,22.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,49,49,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-7,7,,MCPLPO,,regular,,,22.5,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-8,8,,MCSHPO,,regular,,,31.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,1,1,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-8,8,,MCSHPO,,regular,,,31.75,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,2,2,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-8,8,,MCSHPO,,regular,,,31.75,9,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-9,9,,MCSHRU,,regular,,,29.5,3,Cyprinidae,Cyprinus,carpio,CYPCAR,,1,1,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-9,9,,MCSHRU,,regular,,,29.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,2,2,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-9,9,,MCSHRU,,regular,,,29.5,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-9,9,,MCSHRU,,regular,,,29.5,9,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-9,9,,MCSHRU,,regular,,,29.5,10,Centrarchidae,Micropterus,salmoides,MICSAL,,1,,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-10,10,,MCSHPO,,regular,,,17.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,7,7,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-11,11,,MCSHRU,,regular,,,32.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,35,35,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-11,11,,MCSHRU,,regular,,,32.25,9,Poeciliidae,Gambusia,affinis,GAMAFF,,2,2,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-12,12,,SCSHPO,,regular,,,21.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,44,44,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-12,12,,SCSHPO,,regular,,,21.75,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-12,12,,SCSHPO,,regular,,,21.75,9,Poeciliidae,Gambusia,affinis,GAMAFF,,16,16,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-13,13,,SCSHPO,,regular,,,18.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,9,9,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-13,13,,SCSHPO,,regular,,,18.75,9,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-14,14,,MCSHRU,,regular,,,29.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,7,7,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-15,15,,MCSHRU,,regular,,,27,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,88,88,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-16,16,,MCSHRU,,regular,,,30,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,48,48,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-16,16,,MCSHRU,,regular,,,30,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,2,2,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-17,17,,MCSHRU,,regular,,,34,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,11,11,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-17,17,,MCSHRU,,regular,,,34,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-18,18,,MCSHRU,,regular,,,31,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-18,18,,MCSHRU,,regular,,,31,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-18,18,,MCSHRU,,regular,,,31,9,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-19,19,,BW,,larval,,,2.2,9,Poeciliidae,Gambusia,affinis,GAMAFF,,79,79,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-20,20,,SCSHPO,,larval,,,3.9,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,14,14,,,,,1
RKD22-142,RIO GRANDE,NEW MEXICO,SOCORRO,Abeytas,Isleta,130.6,"Rio Grande, at US HWY 60 bridge crossing, Bernardo.",13,334578,3809921,10/4/22,202210,7,0.23,21.6,21.0,7.97,441.,472.,8.33,RKD22-142-20,20,,SCSHPO,,larval,,,3.9,9,Poeciliidae,Gambusia,affinis,GAMAFF,,24,24,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-1,1,,MCRU,,regular,,,30.75,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-2,2,,MCRU,,regular,,,30.5,,,,,No Fish Collected,,,,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-3,3,,MCRU,,regular,,,32.25,,,,,No Fish Collected,,,,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-4,4,,MCRU,,regular,,,30.5,,,,,No Fish Collected,,,,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-5,5,,MCSHPO,1,regular,,,17.75,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,6,6,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-5,5,,MCSHPO,1,regular,,,17.75,9,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-6,6,,MCSHPO,1,regular,,,18.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,3,3,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-6,6,,MCSHPO,1,regular,,,18.25,9,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-7,7,,MCSHRU,,regular,,,30,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,15,15,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-7,7,,MCSHRU,,regular,,,30,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-8,8,,MCSHRU,,regular,,,30.25,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,10,10,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-8,8,,MCSHRU,,regular,,,30.25,9,Poeciliidae,Gambusia,affinis,GAMAFF,,1,1,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-9,9,,MCSHRU,,regular,,,30.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,9,9,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-9,9,,MCSHRU,,regular,,,30.5,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,1,1,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-10,10,,MCSHPO,1,regular,,,19.5,4,Leuciscidae,Cyprinella,lutrensis,CYPLUT,,23,23,,,,,1
RKD22-143,RIO GRANDE,NEW MEXICO,VALENCIA,Veguita,Isleta,143.2,"Rio Grande, ca. 2.2 mi upstream of NM State HWY 346 bridge crossing, Jarales.",13,338020,3827545,10/11/22,202210,3,0.19,18.3,20.0,8.,337.,385.,8.23,RKD22-143-10,10,,MCSHPO,1,regular,,,19.5,5,Ictaluridae,Ictalurus,punctatus,ICTPUN,,2,2,,,,,1
